Date,BlkCnt,PriceUSD,SplyCur,SplyCurRev,BTCPerBlock,S2F 30 Day,S2F 60 Day,S2F 90 Day,S2F 180 Day,S2F 365 Day,S2F 30 Day Price,S2F 60 Day Price,S2F 90 Day Price,S2F 180 Day Price,S2F 365 Day Price,,
9/13/20,162,10322.52361,18488354.63,17488354.63,6.25,52.28093697,52.67006566,52.14264851,40.61620436,31.74793947,94304.38,96683.58,93468.86,40376.43,17646.65,,
9/14/20,176,10662.71991,18489454.63,17489454.63,6.25,52.04759164,52.43321725,52.04366589,40.67480257,31.78528296,92897.56,95230.49,92874.02,40572.49,17716.49,,
9/15/20,156,10779.38102,18490429.63,17490429.63,6.25,52.00342062,52.20999418,51.97600091,40.77617062,31.84404026,92632.92,93875.10,92468.92,40913.23,17826.78,,
9/16/20,155,10968.32055,18491398.38,17491398.38,6.25,51.65593288,52.06515824,51.85389295,40.88334047,31.89460193,90569.52,93002.95,91741.02,41275.65,17922.06,,
9/17/20,178,10936.29275,18492510.88,17492510.88,6.25,51.22211072,51.79297518,51.72116449,40.97958113,31.94739356,88039.03,91379.39,90954.38,41603.03,18021.93,,
9/18/20,165,10920.11284,18493542.13,17493542.13,6.25,50.91900418,51.65646366,51.61589879,41.10170415,31.99240956,86300.76,90572.64,90333.89,42021.08,18107.39,,
9/19/20,149,11073.77955,18494473.38,17494473.38,6.25,50.88792468,51.52039133,51.60706762,41.22638642,32.04881684,86123.90,89773.49,90281.97,42450.92,18214.89,,
9/20/20,142,10921.2181,18495360.88,17495360.88,6.25,51.03726235,51.53454557,51.61354491,41.39444155,32.11858848,86976.06,89856.39,90320.05,43035.15,18348.47,,
9/21/20,145,10455.37996,18496267.13,17496267.13,6.25,50.93821043,51.48532032,51.66644383,41.49658756,32.18683031,86410.18,89568.32,90631.45,43393.01,18479.79,,
9/22/20,129,10519.83916,18497073.38,17497073.38,6.25,51.25829789,51.6726924,51.70752792,41.73176137,32.2333341,88248.19,90668.29,90873.83,44224.84,18569.65,,
9/23/20,142,10233.29957,18497960.88,17497960.88,6.25,51.34095727,51.67531338,51.70627754,41.94079123,32.29832986,88727.26,90683.74,90866.45,44973.55,18695.76,,
9/24/20,137,10739.04271,18498817.13,17498817.13,6.25,51.24057688,51.79998441,51.81359143,42.12774298,32.36592437,88145.72,91420.95,91501.66,45650.68,18827.55,,
9/25/20,169,10683.63058,18499873.38,17499873.38,6.25,50.93743275,51.686765,51.69644055,42.2912869,32.4237714,86405.75,90751.28,90808.38,46248.88,18940.86,,
9/26/20,150,10742.03042,18500810.88,17500810.88,6.25,50.70448335,51.66052748,51.69921002,42.48011209,32.46939688,85085.18,90596.59,90824.72,46946.36,19030.56,,
9/27/20,152,10758.82429,18501760.88,17501760.88,6.25,50.83042029,51.64014877,51.67493109,42.68680592,32.53047071,85797.33,90476.56,90681.49,47718.29,19151.10,,
9/28/20,129,10727.37505,18502567.13,17502567.13,6.25,51.02432849,51.67731159,51.74702019,42.92261711,32.59148583,86902.02,90695.52,91107.25,48609.79,19272.06,,
9/29/20,141,10841.14274,18503448.38,17503448.38,6.25,50.86902428,51.74962564,51.83119452,43.1412572,32.641814,86016.47,91122.66,91606.15,49446.77,19372.24,,
9/30/20,156,10772.35177,18504423.38,17504423.38,6.25,50.80449278,51.64221128,51.86522496,43.30316166,32.69126345,85650.38,90488.71,91808.40,50073.05,19471.02,,
10/1/20,124,10606.61733,18505198.38,17505198.38,6.25,51.14537848,51.74316668,52.01988895,43.55989793,32.76326117,87596.68,91084.45,92731.53,51077.54,19615.48,,
10/2/20,136,10570.10568,18506048.38,17506048.38,6.25,51.23893315,51.89732341,52.1048344,43.82931612,32.82764203,88136.22,91999.45,93241.30,52146.78,19745.29,,
10/3/20,151,10555.70543,18506992.13,17506992.13,6.25,50.99201276,51.86504564,52.15486014,43.99814638,32.88315577,86717.23,91807.33,93542.43,52824.78,19857.71,,
10/4/20,158,10665.61862,18507979.63,17507979.63,6.25,50.73643101,51.69909597,52.14205267,44.22395028,32.94141711,85265.45,90824.05,93465.27,53741.21,19976.17,,
10/5/20,140,10772.6356,18508854.63,17508854.63,6.25,50.75015004,51.79472067,52.22745291,44.44150851,33.00524603,85342.94,91389.73,93980.61,54634.69,20106.52,,
10/6/20,130,10596.37355,18509667.13,17509667.13,6.25,50.97722287,51.92560958,52.31293806,44.69484477,33.07912358,86632.75,92168.04,94498.47,55688.19,20258.14,,
10/7/20,151,10667.19439,18510610.88,17510610.88,6.25,51.25228726,51.87576631,52.367312,44.93054404,33.14479503,88213.42,91871.11,94828.90,56681.09,20393.59,,
10/8/20,162,10902.52936,18511623.38,17511623.38,6.25,51.17552038,51.84372844,52.36637043,45.14299507,33.18898585,87770.26,91680.61,94823.17,57586.65,20485.09,,
10/9/20,142,11074.10368,18512509.89,17512509.89,6.25,51.25784552,51.81718977,52.42465284,45.38126184,33.26058883,88245.57,91523.01,95178.23,58614.28,20633.97,,
10/10/20,143,11302.85429,18513403.12,17513403.12,6.25,51.4321676,51.88403841,52.4631541,45.65133081,33.32807647,89258.00,91920.34,95413.30,59794.57,20774.98,,
10/11/20,140,11378.26253,18514275.7,17514275.7,6.25,51.4117682,51.98616895,52.49366897,45.92407645,33.38320743,89139.11,92529.71,95599.90,61003.39,20890.67,,
10/12/20,149,11548.40156,18515205.27,17515205.27,6.25,51.65663737,51.97719644,52.47652172,46.18567585,33.43863968,90573.67,92476.06,95495.01,62178.85,21007.46,,
10/13/20,166,11434.96878,18516242.24,17516242.24,6.25,51.61339522,51.98613922,52.36827437,46.39363486,33.47936964,90319.16,92529.53,94834.75,63124.56,21093.56,,
10/14/20,149,11417.10811,18517173.48,17517173.48,6.25,51.93030418,52.03000098,52.31951609,46.58566382,33.54210137,92196.04,92792.11,94538.40,64006.76,21226.65,,
10/15/20,151,11502.58124,18518117.23,17518117.23,6.25,51.99170397,52.03868089,52.19194388,46.83126898,33.59750198,92562.82,92844.13,93766.09,65147.67,21344.68,,
10/16/20,155,11338.98718,18519085.98,17519085.98,6.25,51.9945791,51.8658217,52.09647547,47.06149499,33.65504194,92580.02,91811.95,93191.05,66230.03,21467.75,,
10/17/20,157,11362.80222,18520067.23,17520067.23,6.25,52.24509844,51.76966276,51.99749134,47.30664541,33.71787417,94087.34,91241.26,92597.44,67396.38,21602.72,,
10/18/20,120,11489.62257,18520817.23,17520817.23,6.25,52.78596727,51.87678648,52.08199528,47.59888799,33.79254288,97400.29,91877.18,93104.04,68805.54,21763.88,,
10/19/20,125,11745.81197,18521598.48,17521598.48,6.25,53.08017072,52.00203591,52.08431761,47.8523485,33.86691099,99236.34,92624.64,93117.99,70044.35,21925.23,,
10/20/20,144,11929.45725,18522498.48,17522498.48,6.25,53.05845193,52.06933832,52.08699293,48.09406203,33.9379537,99099.97,93028.04,93134.06,71240.25,22080.15,,
10/21/20,130,12848.49062,18523310.98,17523310.98,6.25,53.24481092,52.10707556,52.11296736,48.36746063,34.02444377,100274.35,93254.77,93290.21,72610.13,22269.79,,
10/22/20,137,12997.49934,18524167.23,17524167.23,6.25,53.14917019,52.22771715,52.20996872,48.61602258,34.10622589,99670.44,93982.21,93874.94,73871.52,22450.15,,
10/23/20,131,12953.4297,18524983.99,17524983.99,6.25,53.28683072,52.33690085,52.25581049,48.88006908,34.16957712,100540.49,94643.99,94152.18,75228.26,22590.57,,
10/24/20,152,13113.86692,18525933.99,17525933.99,6.25,53.10553826,52.19749429,52.28235222,49.11541385,34.2231028,99395.78,93799.60,94312.95,76452.20,22709.69,,
10/25/20,117,13041.64104,18526665.24,17526665.24,6.25,53.75178462,52.34786565,52.41135128,49.44295039,34.30027959,103518.57,94710.63,95097.12,78178.78,22882.23,,
10/26/20,110,13080.65617,18527352.74,17527352.74,6.25,54.26005027,52.4631145,52.55282571,49.77019473,34.36600486,106844.36,95413.06,95962.37,79930.98,23029.88,,
10/27/20,99,13675.52393,18527971.49,17527971.49,6.25,54.94751622,52.8498981,52.75112454,50.10278705,34.45129908,111461.18,97797.22,97184.44,81739.90,23222.50,,
10/28/20,100,13290.32885,18528596.49,17528596.49,6.25,55.33198505,53.13196951,52.89422894,50.44877162,34.53563977,114103.34,99562.10,98073.12,83651.97,23414.07,,
10/29/20,108,13475.2173,18529271.49,17529271.49,6.25,55.77593188,53.25061826,53.07896073,50.79688901,34.61583724,117208.61,100311.10,99228.73,85607.31,23597.26,,
10/30/20,111,13603.29609,18529965.24,17529965.24,6.25,56.39213545,53.4936883,53.18719905,51.18245766,34.69310319,121616.49,101857.90,99910.26,87810.24,23774.70,,
10/31/20,113,13807.23361,18530671.48,17530671.48,6.25,56.54656298,53.75153585,53.30412422,51.5488799,34.76805772,122739.13,103516.96,100650.16,89940.39,23947.73,,
11/1/20,125,13736.89941,18531452.69,17531452.69,6.25,56.70206855,53.87325873,53.45894513,51.89578094,34.83817529,123876.94,104306.71,101635.79,91990.26,24110.39,,
11/2/20,95,13595.56476,18532046.44,17532046.44,6.25,57.49586507,54.08995166,53.66816083,52.29856533,34.93060772,129800.74,105723.10,102978.44,94411.26,24326.00,,
11/3/20,140,13996.9154,18532921.44,17532921.44,6.25,57.75799744,54.06094391,53.62506996,52.60120397,34.99022923,131799.85,105532.72,102700.89,96259.51,24465.80,,
11/4/20,159,14129.1482,18533915.19,17533915.19,6.25,57.48765751,53.95016244,53.61563966,52.84827513,35.04566999,129738.49,104807.85,102640.22,97787.13,24596.29,,
11/5/20,147,15606.46683,18534833.94,17534833.94,6.25,57.24803289,53.9719313,53.63923621,53.12047036,35.10116637,127930.37,104950.01,102792.08,99489.71,24727.41,,
11/6/20,153,15618.97247,18535790.19,17535790.19,6.25,57.22274239,54.1141973,53.59644836,53.45357971,35.154953,127740.58,105882.42,102516.83,101601.51,24854.95,,
11/7/20,146,14866.3563,18536702.69,17536702.69,6.25,57.45382457,54.17421936,53.64079357,53.47908754,35.20885457,129482.12,106277.54,102802.10,101764.51,24983.23,,
11/8/20,138,15500.00071,18537565.19,17537565.19,6.25,57.51396366,54.24697031,53.63927303,53.49825894,35.27883424,129938.08,106757.84,102792.31,101887.14,25150.46,,
11/9/20,185,15319.81997,18538721.44,17538721.44,6.25,56.92156954,54.07882761,53.51419948,53.36561771,35.3329875,125495.58,105650.07,101989.18,101040.84,25280.41,,
11/10/20,147,15319.27568,18539640.19,17539640.19,6.25,56.82638136,54.02465908,53.5584246,53.30058508,35.40222628,124791.83,105294.91,102272.66,100627.71,25447.25,,
11/11/20,147,15731.24111,18540558.94,17540558.94,6.25,56.85737346,54.17340633,53.56123006,53.25825162,35.46101219,125020.66,106272.18,102290.66,100359.42,25589.51,,
11/12/20,160,16289.8149,18541558.94,17541558.94,6.25,56.9448321,54.18922124,53.59332026,53.19169475,35.51147382,125667.99,106376.46,102496.72,99938.64,25712.07,,
11/13/20,139,16330.06277,18542427.69,17542427.69,6.25,57.08857696,54.42843918,53.66662674,53.11879795,35.59877366,126737.03,107962.54,102968.55,99479.19,25925.07,,
11/14/20,142,16102.01002,18543315.19,17543315.19,6.25,57.21890147,54.52123614,53.71099117,53.09296043,35.67702901,127711.77,108582.26,103254.83,99316.70,26117.05,,
11/15/20,150,15986.75499,18544252.69,17544252.69,6.25,57.29300707,54.556382,53.60985349,53.0246155,35.74353628,128268.37,108817.62,102603.00,98887.78,26281.00,,
11/16/20,160,16743.05394,18545252.69,17545252.69,6.25,57.25362039,54.67585075,53.52998767,52.93639267,35.80771428,127972.33,109620.35,102090.32,98336.05,26439.88,,
11/17/20,157,17682.16919,18546233.94,17546233.94,6.25,56.73592188,54.73078612,53.45443883,52.88677384,35.8646485,124125.62,109990.87,101607.00,98026.69,26581.40,,
11/18/20,169,17804.69002,18547290.19,17547290.19,6.25,56.1320566,54.60456334,53.36288091,52.77303355,35.91856707,119742.12,109140.86,101023.43,97320.13,26715.91,,
11/19/20,137,17818.66866,18548146.44,17548146.44,6.25,56.23054215,54.63955131,53.43963218,52.73942522,35.99060392,120449.49,109376.01,101512.47,97112.04,26896.37,,
11/20/20,168,18663.78185,18549196.44,17549196.44,6.25,55.71799932,54.49443995,53.3111465,52.63832278,36.03883872,116800.06,108403.06,100694.72,96487.94,27017.68,,
11/21/20,169,18706.58934,18550252.69,17550252.69,6.25,55.29416473,54.24156136,53.26513815,52.55358867,36.08321061,113841.50,106722.08,100403.03,95967.05,27129.61,,
11/22/20,174,18482.69263,18551340.19,17551340.19,6.25,54.73373132,54.04171036,53.16618818,52.45730567,36.15234132,110010.75,105406.62,99777.71,95377.57,27304.65,,
11/23/20,147,18373.25776,18552258.94,17552258.94,6.25,54.8015734,53.98134405,53.09151893,52.44217361,36.21115304,110469.59,105011.52,99307.64,95285.16,27454.18,,
11/24/20,136,19150.25105,18553108.94,17553108.94,6.25,54.55811989,54.19307553,53.11852541,52.43478577,36.27346314,108829.27,106401.88,99477.47,95240.06,27613.23,,
11/25/20,155,18748.39371,18554077.69,17554077.69,6.25,53.98693755,54.16427615,53.01572647,52.38215225,36.32121685,105048.09,106212.01,98832.10,94919.22,27735.57,,
11/26/20,150,17113.71687,18555015.19,17555015.19,6.25,53.35347209,54.17988119,53.07137327,52.39683925,36.38416135,100963.59,106314.87,99181.08,95008.67,27897.40,,
11/27/20,154,17101.60302,18555977.69,17555977.69,6.25,52.69872889,54.02436674,53.04176702,52.3917847,36.4611114,96860.48,105293.00,98995.30,94977.88,28096.14,,
11/28/20,154,17745.37731,18556940.19,17556940.19,6.25,52.15400696,53.94527776,52.93522097,52.35505415,36.51980274,93537.29,104775.97,98328.73,94754.34,28248.39,,
11/29/20,150,18190.86688,18557877.69,17557877.69,6.25,51.70132503,53.98599896,52.93804759,52.31632889,36.57454619,90837.21,105041.95,98346.38,94519.05,28390.92,,
11/30/20,113,19664.40761,18558583.94,17558583.94,6.25,51.70340467,54.05768588,53.10657894,52.36985188,36.66347243,90849.49,105511.35,99402.32,94844.35,28623.52,,
12/1/20,152,18820.60779,18559533.94,17559533.94,6.25,51.3954815,53.95955097,53.07689972,52.37070571,36.73045956,89044.26,104869.15,99215.79,94849.55,28799.62,,
12/2/20,131,19214.87223,18560352.69,17560352.69,6.25,50.98932778,54.08845661,53.07124227,52.46834266,36.82096647,86701.89,105713.29,99180.26,95445.01,29038.75,,
12/3/20,157,19470.31121,18561333.94,17561333.94,6.25,50.80148914,54.09781439,52.98491197,52.54888004,36.90037371,85633.36,105774.75,98639.21,95938.16,29249.71,,
12/4/20,144,18732.96709,18562233.94,17562233.94,6.25,50.97228101,54.07525292,52.97547333,52.58148408,36.97365456,86604.53,105626.60,98580.19,96138.31,29445.34,,
12/5/20,144,19114.63313,18563133.94,17563133.94,6.25,51.00866627,53.98953737,53.00250306,52.62011866,37.04721682,86812.42,105065.09,98749.29,96375.86,29642.64,,
12/6/20,136,19356.31368,18563983.94,17563983.94,6.25,51.20337374,54.08697317,53.16366862,52.67066409,37.13353484,87930.87,105703.54,99761.82,96687.27,29875.34,,
12/7/20,150,19182.17683,18564921.44,17564921.44,6.25,51.16074146,54.16596265,53.18690944,52.7015167,37.20566815,87685.12,106223.13,99908.43,96877.70,30070.78,,
12/8/20,144,18340.97814,18565821.44,17565821.44,6.25,51.09546192,54.15603876,53.21005451,52.78651407,37.28221105,87309.76,106157.75,100054.59,97403.68,30279.15,,
12/9/20,139,18574.69674,18566690.19,17566690.19,6.25,51.62324201,54.1841229,53.2904286,52.83742034,37.36250143,90377.07,106342.83,100563.30,97719.66,30498.81,,
12/10/20,130,18294.84695,18567502.69,17567502.69,6.25,51.82249729,54.25025077,53.3256966,52.89632351,37.43805066,91554.52,106779.54,100787.09,98086.17,30706.52,,
12/11/20,138,18061.76003,18568365.19,17568365.19,6.25,51.92987983,54.32307439,53.45993877,52.96359654,37.50905615,92193.51,107261.91,101642.13,98505.95,30902.64,,
12/12/20,132,18813.28377,18569190.19,17569190.19,6.25,52.26122703,54.54364606,53.58644407,52.97822861,37.59795352,94184.97,108732.29,102452.54,98597.41,31149.41,,
12/13/20,156,19156.08251,18570165.19,17570165.19,6.25,52.06392668,54.5016409,53.67240572,52.96902303,37.66978691,92995.56,108451.19,103005.81,98539.86,31349.83,,
12/14/20,145,19286.7513,18571071.44,17571071.44,6.25,52.03143986,54.54304837,53.72092942,52.95759154,37.73038529,92800.73,108728.29,103319.04,98468.42,31519.60,,
12/15/20,140,19432.58846,18571946.44,17571946.44,6.25,52.15146271,54.64249971,53.78612722,52.92586127,37.81820742,93521.95,109395.85,103740.96,98270.33,31766.79,,
12/16/20,143,21370.72032,18572840.19,17572840.19,6.25,52.35498067,54.73587984,53.93532395,52.9285532,37.89286089,94753.89,110025.26,104711.03,98287.12,31977.98,,
12/17/20,129,22789.26742,18573646.44,17573646.44,6.25,52.6916296,54.6801106,54.08928556,52.94715051,37.97262385,96816.65,109649.05,105718.73,98403.21,32204.71,,
12/18/20,157,23048.76456,18574627.69,17574627.69,6.25,52.83913844,54.47693377,54.05856655,52.92787593,38.04949754,97730.34,108286.09,105517.13,98282.90,32424.30,,
12/19/20,158,23856.77352,18575615.19,17575615.19,6.25,52.58961953,54.39025246,53.99424806,52.90056331,38.12525203,96188.30,107708.25,105095.89,98112.59,32641.71,,
12/20/20,151,23528.55061,18576558.94,17576558.94,6.25,52.79666259,54.25910535,53.97193076,52.91753407,38.22064393,97466.62,106838.11,104950.01,98218.39,32916.94,,
12/21/20,136,22937.41834,18577408.94,17577408.94,6.25,53.20022253,54.26809881,53.9451498,52.92615155,38.32200709,99992.48,106897.62,104775.13,98272.14,33211.18,,
12/22/20,143,23756.88877,18578302.69,17578302.69,6.25,53.58523883,54.19451889,53.9436964,52.92480337,38.39999522,102444.80,106411.41,104765.65,98263.73,33438.82,,
12/23/20,154,23307.2709,18579265.19,17579265.19,6.25,53.5013603,54.18478327,53.87540849,52.94790499,38.45741825,101906.99,106347.19,104320.70,98407.92,33607.13,,
12/24/20,126,23707.63304,18580052.69,17580052.69,6.25,53.62786685,54.13011801,54.05839455,52.97454283,38.53720513,102718.89,105987.12,105516.00,98574.37,33841.97,,
12/25/20,144,24669.16432,18580952.69,17580952.69,6.25,53.76780689,53.9182765,54.08645578,52.98939676,38.63284561,103622.28,104599.86,105700.15,98667.27,34125.00,,
12/26/20,137,26478.06811,18581808.94,17581808.94,6.25,53.93348026,53.68303457,54.15243108,53.0081762,38.71783563,104699.00,103074.36,106133.99,98784.81,34377.90,,
12/27/20,148,26430.8566,18582733.94,17582733.94,6.25,54.01191177,53.38836164,54.07506882,53.00893954,38.79819906,105211.46,101185.60,105625.39,98789.59,34618.24,,
12/28/20,160,27039.34902,18583733.94,17583733.94,6.25,53.93938534,53.07278976,53.99816571,53.01600572,38.87465334,104737.52,99189.98,105121.52,98833.84,34847.99,,
12/29/20,152,27231.20346,18584683.94,17584683.94,6.25,53.91714575,52.8271018,54.01790192,53.04319247,38.96526084,104592.49,97655.55,105250.67,99004.24,35121.64,,
12/30/20,172,28844.61368,18585758.94,17585758.94,6.25,53.18877072,52.47669052,53.82005471,53.02819011,39.02633622,99920.18,95496.04,103961.00,98910.19,35306.96,,
12/31/20,166,29022.67141,18586796.44,17586796.44,6.25,53.02118728,52.23679705,53.69826305,53.01308503,39.11338205,98866.30,94037.12,103172.64,98815.55,35572.25,,
1/1/21,149,29380.69373,18587727.69,17587727.69,6.25,52.80608802,51.92292412,53.70941997,53.04426241,39.18872432,97525.09,92152.02,103244.69,99010.95,35803.01,,
1/2/21,151,32022.68106,18588671.44,17588671.44,6.25,52.88136179,51.86167634,53.74142111,53.05319236,39.28364929,97992.99,91787.29,103451.52,99066.97,36095.24,,
1/3/21,158,33277.83531,18589658.94,17589658.94,6.25,52.71560227,51.87040313,53.66962013,53.06225633,39.3731277,96964.73,91839.20,102987.85,99123.85,36372.23,,
1/4/21,173,31802.14671,18590740.19,17590740.19,6.25,52.37271495,51.72281318,53.49501625,53.02092183,39.44830345,94861.78,90964.12,101866.39,98864.64,36606.09,,
1/5/21,157,34013.17417,18591721.44,17591721.44,6.25,52.12780218,51.70257818,53.47326899,53.03806184,39.51462465,93379.47,90844.61,101727.31,98972.07,36813.28,,
1/6/21,177,36643.27772,18592827.69,17592827.69,6.25,51.81584188,51.52733497,53.41489934,53.00898935,39.59717533,91515.01,89814.15,101354.69,98789.90,37072.33,,
1/7/21,168,39215.65115,18593877.69,17593877.69,6.25,51.54188956,51.3588329,53.31141526,52.9878718,39.66125112,89899.42,88831.10,100696.43,98657.73,37274.28,,
1/8/21,148,40775.40456,18594802.69,17594802.69,6.25,51.44146434,51.57332143,53.293752,52.99874937,39.75151973,89312.23,90083.76,100584.37,98725.80,37560.10,,
1/9/21,139,40370.68235,18595671.44,17595671.44,6.25,51.34127607,51.62189208,53.30047557,53.01755786,39.84278623,88729.11,90369.13,100627.02,98843.57,37850.63,,
1/10/21,159,38329.34017,18596665.19,17596665.19,6.25,51.10605118,51.5557981,53.26259009,52.99019917,39.93020088,87370.57,89980.96,100386.89,98672.29,38130.38,,
1/11/21,154,35269.51372,18597627.69,17597627.69,6.25,50.86172688,51.59310161,53.31458853,52.96075764,40.01262777,85975.01,90199.90,100716.57,98488.21,38395.50,,
1/12/21,148,33712.46855,18598552.69,17598552.69,6.25,50.9539898,51.54410282,53.32148568,52.9393111,40.09379957,86500.16,89912.39,100760.35,98354.26,38657.84,,
